"country","year","fdi_finance","fdi_mining","fdi_tech","cow_code","iso3c","USA","IdealPointDistance","agree","IdealPointFP.y","ln_fdi_finance","ln_fdi_mining","ln_fdi_tech","has_finance","has_mining","has_tech","gdp_constant","gdp_per_capita","trade_openness","distance_to_us","ln_gdp","ln_gdp_pc","ln_trade","ln_distance","country_fe","year_fe"
"Japan",2016,61467,0,3246,740,"JPN",2,1.7547182,0.6875,0.6872618,11.0262719931752,0,8.08548677210285,1,0,1,4478437728050.46,35242.199377148,31.3102468455884,10800,29.1302953801207,10.4699994894859,3.44394541922894,9.28730141311231,"Japan","2016"
"Japan",2017,53475,0,2685,740,"JPN",2,1.8832868,0.531746031746032,0.6619732,10.886988234103,0,7.89580837708318,1,0,1,4553466417290.11,35861.9728545672,34.4232135721686,10800,29.1469099087849,10.4874327611106,3.53873114993978,9.28730141311231,"Japan","2017"
"Japan",2018,47598,0,3398,740,"JPN",2,1.937036,0.481865284974093,0.756838,10.7705670315955,0,8.13123654969612,1,0,1,4582763011478.55,36138.5290824814,36.609931802107,10800,29.1533232097713,10.4951148627778,3.60031956430897,9.28730141311231,"Japan","2018"
"Japan",2019,54380,0,1898,740,"JPN",2,1.8805315,0.477272727272727,0.6896265,10.903770107131,0,7.54908271081229,1,0,1,4564332550096.38,36043.7844013518,35.2164181084145,10800,29.1492934090111,10.4924897117965,3.56151239739691,9.28730141311231,"Japan","2019"
"Japan",2020,58846,0,2035,740,"JPN",2,1.8565964,0.57103825136612,0.6730446,10.9826961343287,0,7.61874237767041,1,0,1,4374056271824.01,34642.9718743239,31.335208636773,10800,29.1067119031722,10.452850152135,3.44474234192072,9.28730141311231,"Japan","2020"
"Japan",2021,48334,0,2932,740,"JPN",2,1.7807698,0.702941176470588,0.7313652,10.7859112148987,0,7.98378106897745,1,0,1,4492005937826.88,35741.1601062924,36.7384462280698,10800,29.1333204746709,10.4840582477919,3.60382378787663,9.28730141311231,"Japan","2021"
"Japan",2022,7903,0,2641,740,"JPN",2,1.3845497,0.792307692307692,0.7615553,8.9751242394277,0,7.87929148508227,1,0,1,4534320578755.85,36238.3294895302,46.8129868368938,10800,29.1426963710185,10.497872663331,3.84616066094339,9.28730141311231,"Japan","2022"
"Japan",2023,13614,0,3133,740,"JPN",2,1.4870181,0.767241379310345,0.7306719,9.51892740510786,0,8.05006542291597,1,0,1,4601203385713.7,36952.5150709861,45.1508795641248,10800,29.1573389908008,10.5173889909337,3.81000976060624,9.28730141311231,"Japan","2023"
"Japan",2024,9969,0,2050,740,"JPN",2,1.410604,0.68141592920354,0.795598,9.20733586295588,0,7.62608275807238,1,0,1,4606002855955.13,37152.5636003552,46.4069516150859,10800,29.1583815373779,10.5227880545041,3.83744926730106,9.28730141311231,"Japan","2024"
"Luxembourg",1999,528,0,16,60,"LUX",2,3.2803924,0.435483870967742,-0.6908584,6.2709884318583,0,2.83321334405622,1,0,1,37750651094.139,87695.3390885394,239.922499577691,NA,24.3542685600196,11.3816240308652,5.48031595276632,NA,"Luxembourg","1999"
"Luxembourg",2000,NA,0,18,60,"LUX",2,3.1726202,0.486111111111111,-0.6153672,NA,0,2.94443897916644,0,0,1,40369840252.809,92527.7108705226,272.412326845348,NA,24.4213488147266,11.4352634556149,5.60731682598771,NA,"Luxembourg","2000"
"Luxembourg",2001,511,0,-12,60,"LUX",2,3.0561301,0.25,-0.5014601,6.23832462503951,0,0,1,0,0,41610952660.8086,94243.7068360989,270.765630443257,NA,24.4516292546758,11.4536393321112,5.60125361438378,NA,"Luxembourg","2001"
"Luxembourg",2002,1548,0,NA,60,"LUX",2,3.2465209,0.416666666666667,-0.6084869,7.34536484041687,0,NA,1,0,0,42953079744.2546,96269.5797484275,250.689198161424,NA,24.4833741881437,11.4749076574195,5.52421391752448,NA,"Luxembourg","2002"
"Luxembourg",2003,1196,0,23,60,"LUX",2,3.1322434,0.375,-0.3659524,7.08757370555797,0,3.17805383034795,1,0,1,44078183528.9345,97597.9973184565,244.977946060528,NA,24.5092307924332,11.4886122529126,5.50116819041356,NA,"Luxembourg","2003"
"Luxembourg",2004,7838,NA,23,60,"LUX",2,3.2529812,0.25,-0.5576712,8.96686655418872,NA,3.17805383034795,1,0,1,45943523456.1968,100292.566948333,265.226884855637,NA,24.5506787281796,11.5158468630118,5.58058562894893,NA,"Luxembourg","2004"
"Luxembourg",2005,7569,NA,15,60,"LUX",2,2.9738168,0.5,-0.2391488,8.9319483464315,NA,2.77258872223978,1,0,1,47084243707.173,101222.044353044,284.077476869478,NA,24.5752042534915,11.5250718416896,5.64924700683489,NA,"Luxembourg","2005"
"Luxembourg",2006,7115,NA,13,60,"LUX",2,3.2940441,0.259615384615385,-0.5981391,8.87010104878573,NA,2.63905732961526,1,0,1,49917168649.961,105614.178851764,305.879547488526,NA,24.6336308416499,11.5675479106705,5.72319138879912,NA,"Luxembourg","2006"
"Luxembourg",2007,35803,163,NA,60,"LUX",2,3.2881925,0.154929577464789,-0.6039715,10.4858148979908,5.0998664278242,NA,1,1,0,53959794029.7992,112417.876989455,307.485020085196,NA,24.7115050511882,11.6299782517438,5.72842637088986,NA,"Luxembourg","2007"
"Luxembourg",2008,34512,163,NA,60,"LUX",2,3.1790381,0.32,-0.5842911,10.449091343638,5.0998664278242,NA,1,1,0,53797819880.8557,110094.791529429,292.21348078343,NA,24.7084987806324,11.6090970148654,5.6774846337193,NA,"Luxembourg","2008"
"Luxembourg",2009,53123,NA,39,60,"LUX",2,2.829414,0.398148148148148,-0.433715,10.8803840825201,NA,3.68887945411394,1,0,1,52055333192.7004,104574.349049084,263.532701541684,NA,24.6755730896345,11.5576535715632,5.57417746480361,NA,"Luxembourg","2009"
"Luxembourg",2010,43294,NA,408,60,"LUX",2,2.9053192,0.5,-0.5177902,10.6757924338819,NA,6.0137151560428,1,0,1,54012829512.59,106544.057363484,293.671876906939,NA,24.7124874388587,11.5763138627521,5.68246307913204,NA,"Luxembourg","2010"
"Luxembourg",2011,49328,NA,188,60,"LUX",2,3.0653722,0.513888888888889,-0.6323752,10.8062674223823,NA,5.24174701505964,1,0,1,54576884709.7504,105290.249021891,308.714453874162,NA,24.7228762730921,11.5644760919529,5.7324167521618,NA,"Luxembourg","2011"
"Luxembourg",2012,48786,NA,166,60,"LUX",2,2.8641784,0.507575757575758,-0.4518634,10.7952191629096,NA,5.11799381241676,1,0,1,55477349891.7792,104487.744312565,311.786835204686,NA,24.7392406643412,11.5568250642036,5.7423197338102,NA,"Luxembourg","2012"
"Luxembourg",2013,22591,NA,660,60,"LUX",2,3.0225214,0.46875,-0.5141074,10.025351140293,NA,6.49375383985169,1,0,1,57236974872.2606,105338.955521681,320.533506316768,NA,24.7704659403474,11.5649385776824,5.76998681478647,NA,"Luxembourg","2013"
"Luxembourg",2014,42075,NA,2244,60,"LUX",2,2.9475066,0.442857142857143,-0.4749766,10.6472327858592,NA,7.71646080017636,1,0,1,58738350400.0169,105583.937273429,333.42885319668,NA,24.7963586792449,11.5672615295314,5.80942950885371,NA,"Luxembourg","2014"
"Luxembourg",2015,35592,NA,2214,60,"LUX",2,2.9438689,0.398809523809524,-0.4959219,10.4799042682926,NA,7.70300768247924,1,0,1,60071584216.1375,105462.012584423,351.13197436149,NA,24.8188027582947,11.5661060967676,5.86116214812921,NA,"Luxembourg","2015"
"Luxembourg",2016,21416,NA,3187,60,"LUX",2,2.7197126,0.552380952380952,-0.2777326,9.97194027817057,NA,8.06714903991011,1,0,1,63062061883.63,108351.451826983,348.437409376889,NA,24.8673851877002,11.5931354062931,5.85345861400424,NA,"Luxembourg","2016"
"Luxembourg",2017,19321,NA,3400,60,"LUX",2,2.9674144,0.331932773109244,-0.4221544,9.86899962207745,NA,8.1318247850072,1,0,1,63892707251.4305,107142.126672598,353.793991980303,NA,24.8804710642962,11.5819115187115,5.86871480018043,NA,"Luxembourg","2017"
"Luxembourg",2018,25943,NA,7447,60,"LUX",2,3.0202257,0.240909090909091,-0.3263517,10.1636956479872,NA,8.9157008189569,1,0,1,64922207640.6436,106788.728745199,361.865445198667,NA,24.8964555845698,11.5786076638453,5.8912724443826,NA,"Luxembourg","2018"
"Luxembourg",2019,51223,666,301,60,"LUX",2,2.9744678,0.286624203821656,-0.4043098,10.8439634511986,6.50279004591562,5.71042701737487,1,1,1,66707126419.2733,107591.965850496,382.66078058442,NA,24.9235776270284,11.5861012571052,5.94714890634507,NA,"Luxembourg","2019"
"Luxembourg",2020,49158,690,3322,60,"LUX",2,2.9166719,0.371621621621622,-0.3870309,10.8028152217318,6.53813982376767,8.1086232683546,1,1,1,66366885630.9508,105274.2471768,375.581396376432,NA,24.9184640586542,11.5643241019886,5.92847521569325,NA,"Luxembourg","2020"
"Luxembourg",2021,43803,718,3186,60,"LUX",2,3.0239425,0.266666666666667,-0.5118075,10.6874804163956,6.57786135772105,8.06683531441734,1,1,1,70965934440.7674,110873.185245175,397.506180867971,NA,24.9854658022396,11.6161423519034,5.98521048332688,NA,"Luxembourg","2021"
"Luxembourg",2022,35689,670,1300,60,"LUX",2,2.5691123,0.463815789473684,-0.4230073,10.4826258164842,6.50876913697168,7.1708884785125,1,1,1,70187142285.2316,107467.187082637,412.177169924175,NA,24.9744309728726,11.5849408435151,6.02145328100347,NA,"Luxembourg","2022"
"Luxembourg",2023,32227,692,1710,60,"LUX",2,2.5953702,0.561349693251534,-0.3776802,10.3805909188971,6.5410299991899,7.44483327389219,1,1,1,70256936375.5582,105422.829667869,402.566968197345,NA,24.9754248787281,11.5657344918994,5.99786146363342,NA,"Luxembourg","2023"
"Luxembourg",2024,27488,682,4597,60,"LUX",2,2.6619518,0.35,-0.4557498,10.2215412036333,6.52649485957079,8.43337670532313,1,1,1,70508886559.2138,104147.1739928,351.267921153192,NA,24.9790045893062,11.5535603123104,5.86154924042313,NA,"Luxembourg","2024"
"Malaysia",1999,238,NA,122,820,"MYS",2,3.1945534,0.364583333333333,-0.6050194,5.47646355193151,NA,4.81218435537242,1,0,1,136205126470.557,6070.95621987091,217.570919391949,NA,25.637427869238,8.7112714037506,5.3825248635506,NA,"Malaysia","1999"
"Malaysia",2000,285,NA,205,820,"MYS",2,3.2104952,0.385542168674699,-0.6532422,5.65599181081985,NA,5.32787616878958,1,0,1,148271359064.948,6455.61419792583,220.406788982074,NA,25.7223099390836,8.77270544947857,5.39547487980832,NA,"Malaysia","2000"
"Malaysia",2001,NA,NA,215,820,"MYS",2,3.4692411,0.278409090909091,-0.9145711,NA,NA,5.37527840768417,0,0,1,149038923296.259,6334.92795651698,203.364636010653,NA,25.7274733389534,8.75383372039649,5.31500060424391,NA,"Malaysia","2001"
"Malaysia",2002,241,562,209,820,"MYS",2,3.4238064,0.285714285714286,-0.7857724,5.48893772615669,6.33327962813969,5.34710753071747,1,1,1,157073594223.932,6516.90671560155,199.356232695655,NA,25.779980285483,8.78215511222066,5.29509333842844,NA,"Malaysia","2002"
"Malaysia",2003,NA,514,156,820,"MYS",2,3.7309158,0.22680412371134,-0.9646248,NA,6.24416690066374,5.05624580534831,0,1,1,166165798103.902,6732.92049458099,194.195129056831,NA,25.8362519106088,8.8147642801555,5.26886347344602,NA,"Malaysia","2003"
"Malaysia",2004,NA,484,139,820,"MYS",2,3.4046435,0.16304347826087,-0.7093335,NA,6.18414889093748,4.9416424226093,0,1,1,177437551536.374,7025.34558004381,210.374265897124,NA,25.9018845616276,8.85727968588082,5.34888816300815,NA,"Malaysia","2004"
